Detuning_Normalizado,Probabilidade_P2
-1.532004197271771728e+00,3.246071490640448087e-01
-1.490031479538297399e+00,1.935983615041544648e-01
-1.448058761804825290e+00,1.043994693753304559e-01
-1.406086044071353180e+00,7.805581150102818000e-02
-1.364113326337878851e+00,1.225355446901824213e-01
-1.322140608604404521e+00,2.305587739713937934e-01
-1.280167890870932412e+00,3.807230166430644602e-01
-1.238195173137460303e+00,5.417786520360332592e-01
-1.196222455403985752e+00,6.792024688183132541e-01
-1.154249737670511422e+00,7.626808441324113286e-01
-1.112277019937039313e+00,7.728718989782791260e-01
-1.070304302203567204e+00,7.059309649379702511e-01
-1.028331584470092874e+00,5.747400279002363721e-01
-9.863588667366184337e-01,4.064864061369585779e-01
-9.443861490031463246e-01,2.370374120627037340e-01
-9.024134312696742155e-01,1.032791648992201078e-01
-8.604407135361998860e-01,3.506577596471404518e-02
-8.184679958027254454e-01,4.854736853804336033e-02
-7.764952780692533363e-01,1.423767181611843013e-01
-7.345225603357812272e-01,2.976865546232441151e-01
-6.925498426023068976e-01,4.819116935021392489e-01
-6.505771248688324571e-01,6.556807099159368546e-01
-6.086044071353603480e-01,7.813097569452380764e-01
-5.666316894018882389e-01,8.310533763000422791e-01
-5.246589716684139093e-01,7.932930078488218406e-01
-4.826862539349395242e-01,6.752737391428043079e-01
-4.407135362014673596e-01,5.017436789557782051e-01
-3.987408184679952505e-01,3.097467996650569155e-01
-3.567681007345208655e-01,1.406716133086333975e-01
-3.147953830010465359e-01,3.127474987290067288e-02
-2.728226652675744268e-01,5.640846098429219344e-03
-2.308499475341022900e-01,6.985070062968959381e-02
-1.888772298006279049e-01,2.105467453078106732e-01
-1.469045120671535198e-01,3.977348777882454556e-01
-1.049317943336814107e-01,5.912313832073753384e-01
-6.295907660020930163e-02,7.493589036423411454e-01
-2.098635886673491657e-02,8.379952306325388900e-01
2.098635886673946502e-02,8.379951776722396328e-01
6.295907660021157759e-02,7.493587562041633676e-01
1.049317943336836867e-01,5.912311731274916271e-01
1.469045120671580718e-01,3.977346503672357647e-01
1.888772298006324568e-01,2.105465494643241897e-01
2.308499475341045659e-01,6.985057829339087754e-02
2.728226652675766473e-01,5.640823159847242751e-03
3.147953830010510323e-01,3.127483065842099480e-02
3.567681007345254174e-01,1.406717797680506477e-01
3.987408184679975265e-01,3.097470154214751470e-01
4.407135362014696356e-01,5.017438973030272642e-01
