Detuning_Normalizado,Probabilidade_P2
-8.492706645056726344e+00,7.358116275719825405e-02
-8.460291734197731728e+00,5.741682955408687616e-02
-8.427876823338735335e+00,3.950983174306976764e-02
-8.395461912479740718e+00,2.342475937982859205e-02
-8.363047001620746101e+00,1.231259170788466875e-02
-8.330632090761749708e+00,8.273071954359799418e-03
-8.298217179902756868e+00,1.193994382007977292e-02
-8.265802269043760475e+00,2.237186478835261408e-02
-8.233387358184765858e+00,3.726751293427002509e-02
-8.200972447325769465e+00,5.345601909833214149e-02
-8.168557536466774849e+00,6.755752377368495765e-02
-8.136142625607778456e+00,7.667502594229953783e-02
-8.103727714748783839e+00,7.897448320723961246e-02
-8.071312803889790999e+00,7.403577798433308432e-02
-8.038897893030794606e+00,6.290682910035616526e-02
-8.006482982171799989e+00,4.785598410903577071e-02
-7.974068071312803596e+00,3.188046028740513377e-02
-7.941653160453808979e+00,1.807788407510967088e-02
-7.909238249594813475e+00,9.013846388134147056e-03
-7.876823338735819746e+00,6.215923182808093250e-03
-7.844408427876824241e+00,9.894971126143651749e-03
-7.811993517017828736e+00,1.894457529534322379e-02
-7.779578606158833232e+00,3.121030658004485606e-02
-7.747163695299837727e+00,4.396464283702927051e-02
-7.714748784440842222e+00,5.448267294727529575e-02
-7.682333873581846717e+00,6.059618443372442875e-02
-7.649918962722853877e+00,6.111242871764406559e-02
-7.617504051863858372e+00,5.601610633768005360e-02
-7.585089141004862867e+00,4.642133463902269053e-02
-7.552674230145867362e+00,3.429381052150338310e-02
-7.520259319286871857e+00,2.201055723961706234e-02
-7.487844408427876353e+00,1.185577411833498365e-02
-7.455429497568880848e+00,5.560392674274095698e-03
-7.423014586709887119e+00,3.978920673684147036e-03
-7.390599675850892503e+00,6.963958877364754760e-03
-7.358184764991896998e+00,1.345429830058988974e-02
-7.325769854132901493e+00,2.174674957184006760e-02
-7.293354943273905988e+00,2.988467737993735773e-02
-7.260940032414910483e+00,3.607518890327870986e-02
-7.228525121555914978e+00,3.904579563925089647e-02
-7.196110210696921250e+00,3.826938239344564868e-02
-7.163695299837925745e+00,3.401859370458583387e-02
-7.131280388978930240e+00,2.724953103150160733e-02
-7.098865478119934735e+00,1.935115405543273021e-02
-7.066450567260940119e+00,1.182316336738501068e-02
-7.034035656401944614e+00,5.956222624313868563e-03
-7.001620745542950885e+00,2.582637133767686638e-03
-6.969205834683955381e+00,1.945344270563800423e-03
-6.936790923824959876e+00,3.703695828656853543e-03
-6.904376012965964371e+00,7.063152440214702857e-03
-6.871961102106968866e+00,1.098981088803116686e-02
